run,game,pass,turn,level,turns_since_level_start,rounds,asst_chars,loose,any_field,World model,Goal model,Action model,Recent findings,Open questions,Plan,Cross-level notes
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,10,2,2,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,11,2,3,1,261,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,12,3,0,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,13,3,1,1,362,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,14,3,2,3,503,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,15,3,3,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,16,4,0,1,108,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,17,4,1,1,584,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,18,4,2,1,303,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,19,4,3,1,239,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,20,4,4,1,408,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,21,4,5,1,396,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,22,4,6,1,296,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,23,4,7,1,485,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,24,4,8,1,222,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,25,4,9,1,251,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,26,4,10,1,334,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,27,4,11,1,551,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,28,4,12,1,386,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,29,4,13,1,268,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,30,4,14,1,268,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,31,4,15,5,1885,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,32,4,16,1,398,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,33,4,17,1,372,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,34,4,18,1,253,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,3,35,4,19,6,1639,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,1,1,0,1,555,1,1,1,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,2,1,1,1,172,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,3,1,2,1,113,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,4,1,3,1,339,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,5,1,4,1,145,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,6,1,5,1,463,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,7,1,6,1,152,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,8,1,7,2,781,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,9,1,8,1,353,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,10,1,9,1,586,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,11,1,10,3,1258,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,12,1,11,2,757,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,13,1,12,2,1398,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,14,1,13,1,102,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,15,1,14,1,263,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,16,2,0,1,320,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,17,2,1,1,862,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,18,2,2,1,73,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,19,2,3,1,101,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,20,2,4,1,378,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,21,3,0,1,83,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,22,3,1,2,782,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,23,3,2,1,99,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,24,4,0,1,114,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,25,4,1,1,697,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,26,4,2,1,107,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,27,4,3,1,388,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,28,4,4,1,109,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,29,4,5,2,558,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,30,4,6,2,856,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,31,4,7,1,524,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,32,4,8,1,216,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,33,4,9,1,491,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,34,5,0,1,194,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,35,5,1,3,2171,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,re86-8af5384d,4,36,5,2,6,1493,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,1,1,0,1,637,1,1,0,1,0,0,0,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,2,1,1,1,463,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,3,1,2,1,102,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,4,1,3,1,149,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,5,1,4,1,689,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,6,1,5,1,233,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,7,1,6,1,342,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,8,1,7,1,150,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,9,2,0,1,546,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,10,2,1,2,832,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,11,2,2,1,81,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,12,2,3,1,162,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,13,2,4,1,283,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,14,2,5,1,324,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,15,2,6,1,585,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,16,2,7,1,359,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,17,2,8,1,554,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,18,2,9,1,282,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,19,2,10,1,270,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,20,2,11,1,248,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,21,2,12,1,526,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,22,2,13,1,198,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,23,2,14,2,754,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,24,2,15,2,1039,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,25,2,16,13,4760,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,0,26,2,17,1,220,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,1,1,0,1,476,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,2,1,1,1,444,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,3,1,2,1,483,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,4,1,3,2,888,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,5,1,4,1,312,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,6,1,5,1,265,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,7,1,6,1,529,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,8,1,7,1,256,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,9,1,8,1,97,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,10,1,9,1,631,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,11,1,10,1,206,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,12,1,11,1,189,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,13,1,12,1,269,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,14,1,13,1,229,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,15,1,14,1,156,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,16,1,15,1,652,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,17,1,16,1,302,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,18,1,17,2,489,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,19,2,0,1,573,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,20,2,1,1,242,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,21,2,2,2,428,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,22,2,3,1,300,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,23,2,4,1,165,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,24,2,5,1,509,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,25,2,6,1,473,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,26,2,7,5,2079,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,27,2,8,3,768,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,28,2,9,1,226,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,29,2,10,1,376,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,30,2,11,1,196,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,31,2,12,1,523,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,32,2,13,1,143,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,33,2,14,1,376,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,34,2,15,1,183,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,35,2,16,1,314,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,36,2,17,1,206,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,1,37,2,18,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,1,1,0,1,671,1,1,0,0,0,0,1,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,2,1,1,1,269,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,3,1,2,1,235,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,4,1,3,1,487,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,5,1,4,1,357,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,6,1,5,1,418,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,7,1,6,1,509,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,8,1,7,1,319,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,9,1,8,1,272,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,10,1,9,1,353,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,11,1,10,1,324,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,12,2,0,1,228,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,13,2,1,1,489,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,14,2,2,1,141,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,15,2,3,1,372,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,16,2,4,1,417,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,17,2,5,1,222,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,18,2,6,1,222,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,19,2,7,1,305,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,20,2,8,1,261,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,21,2,9,1,491,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,22,2,10,3,1231,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,23,2,11,2,1315,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,24,2,12,2,674,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,25,2,13,1,597,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,26,2,14,1,528,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,27,2,15,1,96,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,28,2,16,1,410,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,29,2,17,1,123,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,30,2,18,1,367,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,31,2,19,1,174,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,32,2,20,1,73,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,33,2,21,3,1301,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,34,2,22,2,1129,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,35,2,23,4,1382,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,36,2,24,1,463,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,2,37,2,25,1,227,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,1,1,0,2,1542,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,2,1,1,1,126,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,3,1,2,1,208,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,4,1,3,1,198,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,5,1,4,1,452,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,6,1,5,1,100,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,7,1,6,1,296,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,8,1,7,1,378,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,9,1,8,1,600,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,10,2,0,1,146,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,11,2,1,1,1009,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,12,2,2,1,344,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,13,2,3,1,459,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,14,2,4,1,491,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,15,2,5,1,563,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,16,2,6,1,384,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,17,2,7,1,353,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,18,2,8,6,3380,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,19,2,9,2,586,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,20,2,10,1,368,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,21,2,11,2,1191,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,22,2,12,2,271,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,23,2,13,6,1779,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,3,24,2,14,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,2,1,1,1,162,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,5,1,4,1,0,0,0,0,0,0,0,0,0,0
